Product Name,Part Number,Part Description,Part Type,Labor Tier,Part Currency,Pricing Option,Price,EEE Code,Substitute Part,Component Group,Serialized Module
iPhone SE (3rd generation),J661-25269,"Midnight, 128 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Stocking Price ,350.0,000XHC,,B,Y
iPhone SE (3rd generation),J661-25269,"Midnight, 128 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Display Only Price,107.72,000XHC,,B,Y
iPhone SE (3rd generation),J661-25270,"Starlight, 128 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Display Only Price,107.72,000XHD,,B,Y
iPhone SE (3rd generation),J661-25270,"Starlight, 128 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Exchange Price,231.73,000XHD,,B,Y
iPhone SE (3rd generation),J661-25270,"Starlight, 128 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Stocking Price ,350.0,000XHD,,B,Y
iPhone SE (3rd generation),J661-25271,"Red, 128 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Display Only Price,107.72,000XHF,,B,Y
iPhone SE (3rd generation),J661-25271,"Red, 128 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Exchange Price,231.73,000XHF,,B,Y
iPhone SE (3rd generation),J661-25271,"Red, 128 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Stocking Price ,350.0,000XHF,,B,Y
iPhone SE (3rd generation),J661-25272,"Midnight, 256 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Display Only Price,107.72,000XHG,,B,Y
iPhone SE (3rd generation),J661-25272,"Midnight, 256 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Exchange Price,231.73,000XHG,,B,Y
iPhone SE (3rd generation),J661-25272,"Midnight, 256 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Stocking Price ,425.0,000XHG,,B,Y
iPhone SE (3rd generation),J661-25273,"Starlight, 256 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Display Only Price,107.72,000XHH,,B,Y
iPhone SE (3rd generation),J661-25273,"Starlight, 256 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Exchange Price,231.73,000XHH,,B,Y
iPhone SE (3rd generation),J661-25273,"Starlight, 256 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Stocking Price ,425.0,000XHH,,B,Y
iPhone SE (3rd generation),J661-25274,"Red, 256 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Display Only Price,107.72,000XHJ,,B,Y
iPhone SE (3rd generation),J661-25274,"Red, 256 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Exchange Price,231.73,000XHJ,,B,Y
iPhone SE (3rd generation),J661-25274,"Red, 256 GB, iPhone SE 3rd generation, J, XBS, Japan",Module,CON7,GBP,Stocking Price ,425.0,000XHJ,,B,Y
iPhone SE (3rd generation),J661-25425,"Midnight, 64 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Exchange Price,231.73,000XH7,,B,Y
iPhone SE (3rd generation),J661-25425,"Midnight, 64 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Stocking Price ,310.0,000XH7,,B,Y
iPhone SE (3rd generation),J661-25425,"Midnight, 64 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Display Only Price,107.72,000XH7,,B,Y
iPhone SE (3rd generation),J661-25426,"Starlight, 64 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Exchange Price,231.73,000XH8,,B,Y
iPhone SE (3rd generation),J661-25426,"Starlight, 64 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Stocking Price ,310.0,000XH8,,B,Y
iPhone SE (3rd generation),J661-25426,"Starlight, 64 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Display Only Price,107.72,000XH8,,B,Y
iPhone SE (3rd generation),J661-25427,"Red, 64 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Exchange Price,231.73,000XH9,,B,Y
iPhone SE (3rd generation),J661-25427,"Red, 64 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Stocking Price ,310.0,000XH9,,B,Y
iPhone SE (3rd generation),J661-25427,"Red, 64 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Display Only Price,107.72,000XH9,,B,Y
iPhone SE (3rd generation),J661-25428,"Midnight, 128 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Display Only Price,107.72,000XHC,,B,Y
iPhone SE (3rd generation),J661-25428,"Midnight, 128 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Exchange Price,231.73,000XHC,,B,Y
iPhone SE (3rd generation),J661-25428,"Midnight, 128 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Stocking Price ,350.0,000XHC,,B,Y
iPhone SE (3rd generation),J661-25429,"Starlight, 128 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Exchange Price,231.73,000XHD,,B,Y
iPhone SE (3rd generation),J661-25429,"Starlight, 128 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Stocking Price ,350.0,000XHD,,B,Y
iPhone SE (3rd generation),J661-25429,"Starlight, 128 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Display Only Price,107.72,000XHD,,B,Y
iPhone SE (3rd generation),J661-25430,"Red, 128 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Exchange Price,231.73,000XHF,,B,Y
iPhone SE (3rd generation),J661-25430,"Red, 128 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Stocking Price ,350.0,000XHF,,B,Y
iPhone SE (3rd generation),J661-25430,"Red, 128 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Display Only Price,107.72,000XHF,,B,Y
iPhone SE (3rd generation),J661-25431,"Midnight, 256 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Display Only Price,107.72,000XHG,,B,Y
iPhone SE (3rd generation),J661-25431,"Midnight, 256 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Exchange Price,231.73,000XHG,,B,Y
iPhone SE (3rd generation),J661-25431,"Midnight, 256 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Stocking Price ,425.0,000XHG,,B,Y
iPhone SE (3rd generation),J661-25432,"Starlight, 256 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Exchange Price,231.73,000XHH,,B,Y
iPhone SE (3rd generation),J661-25432,"Starlight, 256 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Stocking Price ,425.0,000XHH,,B,Y
iPhone SE (3rd generation),J661-25432,"Starlight, 256 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Display Only Price,107.72,000XHH,,B,Y
iPhone SE (3rd generation),J661-25433,"Red, 256 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Exchange Price,231.73,000XHJ,,B,Y
iPhone SE (3rd generation),J661-25433,"Red, 256 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Stocking Price ,425.0,000XHJ,,B,Y
iPhone SE (3rd generation),J661-25433,"Red, 256 GB, iPhone SE 3rd generation, J, XBS, AEX, Japan",Module,CON7,GBP,Display Only Price,107.72,000XHJ,,B,Y
iPhone SE (3rd generation),KH661-03066,"Duckhead Adapter, -KOR",Module,CON2,GBP,Exchange Price,4.4,,,1,N
iPhone SE (3rd generation),KH661-03066,"Duckhead Adapter, -KOR",Module,CON2,GBP,Stocking Price ,6.16,,,1,N
iPhone SE (3rd generation),KH661-04537,REP Duckhead Adapter South Korea,Module,,GBP,Exchange Price,0.0,,,F,N
iPhone SE (3rd generation),KH661-04537,REP Duckhead Adapter South Korea,Module,,GBP,Stocking Price ,6.16,,,F,N
iPhone SE (3rd generation),X661-03066,"Duckhead Adapter, -AUS",Module,CON2,GBP,Exchange Price,4.4,,,1,N
iPhone SE (3rd generation),X661-03066,"Duckhead Adapter, -AUS",Module,CON2,GBP,Stocking Price ,6.16,,,1,N
iPhone SE (3rd generation),X661-04537,REP Duckhead Adapter Australia,Module,,GBP,Exchange Price,0.0,,,F,N
iPhone SE (3rd generation),X661-04537,REP Duckhead Adapter Australia,Module,,GBP,Stocking Price ,6.16,,,F,N
iPhone SE (3rd generation),ZD661-23789,"Loaner, iPhone XR, 64GB, ROW, ZDD",Module,RMB4,GBP,Exchange Price,224.17,KXK1;KXK3;KXK9;KXK7;KXK8;KXK2;KXK4;KXKC;KXK5;KXK6;KXKF;KXKD,,B,Y
iPhone SE (3rd generation),ZD661-23789,"Loaner, iPhone XR, 64GB, ROW, ZDD",Module,RMB4,GBP,Stocking Price ,370.0,KXK1;KXK3;KXK9;KXK7;KXK8;KXK2;KXK4;KXKC;KXK5;KXK6;KXKF;KXKD,,B,Y
iPhone SE (3rd generation),ZD661-25284,"Midnight, 64 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Display Only Price,90.35,000XFX;000XGK;000XGX,,B,Y
iPhone SE (3rd generation),ZD661-25284,"Midnight, 64 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Exchange Price,231.73,000XFX;000XGK;000XGX,,B,Y
iPhone SE (3rd generation),ZD661-25284,"Midnight, 64 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Stocking Price ,310.0,000XFX;000XGK;000XGX,,B,Y
iPhone SE (3rd generation),ZD661-25285,"Starlight, 64 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Display Only Price,90.35,000XFY;000XGL;000XGY,,B,Y
iPhone SE (3rd generation),ZD661-25285,"Starlight, 64 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Exchange Price,231.73,000XFY;000XGL;000XGY,,B,Y
iPhone SE (3rd generation),ZD661-25285,"Starlight, 64 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Stocking Price ,310.0,000XFY;000XGL;000XGY,,B,Y
iPhone SE (3rd generation),ZD661-25286,"Red, 64 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Exchange Price,231.73,000XG0;000XGN;000XH0,,B,Y
iPhone SE (3rd generation),ZD661-25286,"Red, 64 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Stocking Price ,310.0,000XG0;000XGN;000XH0,,B,Y
iPhone SE (3rd generation),ZD661-25286,"Red, 64 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Display Only Price,90.35,000XG0;000XGN;000XH0,,B,Y
iPhone SE (3rd generation),ZD661-25287,"Midnight, 128 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Display Only Price,90.35,000XG1;000XGP;000XH1,,B,Y
iPhone SE (3rd generation),ZD661-25287,"Midnight, 128 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Exchange Price,231.73,000XG1;000XGP;000XH1,,B,Y
iPhone SE (3rd generation),ZD661-25287,"Midnight, 128 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Stocking Price ,350.0,000XG1;000XGP;000XH1,,B,Y
iPhone SE (3rd generation),ZD661-25288,"Starlight, 128 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Display Only Price,107.72,000XG2;000XGQ;000XH2,,B,Y
iPhone SE (3rd generation),ZD661-25288,"Starlight, 128 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Exchange Price,231.73,000XG2;000XGQ;000XH2,,B,Y
iPhone SE (3rd generation),ZD661-25288,"Starlight, 128 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Stocking Price ,350.0,000XG2;000XGQ;000XH2,,B,Y
iPhone SE (3rd generation),ZD661-25289,"Red, 128 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Exchange Price,231.73,000XG3;000XGR;000XH3,,B,Y
iPhone SE (3rd generation),ZD661-25289,"Red, 128 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Stocking Price ,350.0,000XG3;000XGR;000XH3,,B,Y
iPhone SE (3rd generation),ZD661-25289,"Red, 128 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Display Only Price,107.72,000XG3;000XGR;000XH3,,B,Y
iPhone SE (3rd generation),ZD661-25290,"Midnight, 256 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Exchange Price,231.73,000XG4;000XGT;000XH4,,B,Y
iPhone SE (3rd generation),ZD661-25290,"Midnight, 256 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Stocking Price ,425.0,000XG4;000XGT;000XH4,,B,Y
iPhone SE (3rd generation),ZD661-25290,"Midnight, 256 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Display Only Price,107.72,000XG4;000XGT;000XH4,,B,Y
iPhone SE (3rd generation),ZD661-25291,"Starlight, 256 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Exchange Price,231.73,000XG5;000XGV;000XH5,,B,Y
iPhone SE (3rd generation),ZD661-25291,"Starlight, 256 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Stocking Price ,425.0,000XG5;000XGV;000XH5,,B,Y
iPhone SE (3rd generation),ZD661-25291,"Starlight, 256 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Display Only Price,90.35,000XG5;000XGV;000XH5,,B,Y
iPhone SE (3rd generation),ZD661-25292,"Red, 256 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Display Only Price,90.35,000XG6;000XGW;000XH6,,B,Y
iPhone SE (3rd generation),ZD661-25292,"Red, 256 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Exchange Price,231.73,000XG6;000XGW;000XH6,,B,Y
iPhone SE (3rd generation),ZD661-25292,"Red, 256 GB, iPhone SE 3rd generation, ROW, CI/AR, ZDD",Module,CON7,GBP,Stocking Price ,425.0,000XG6;000XGW;000XH6,,B,Y
iPhone SE (3rd generation),ZM661-01064,"Apple Lightning Dock, ZML",Module,CON2,GBP,Exchange Price,24.2,G2QH,,B,N
iPhone SE (3rd generation),ZM661-01064,"Apple Lightning Dock, ZML",Module,CON2,GBP,Stocking Price ,28.6,G2QH,,B,N
iPhone SE (3rd generation),ZM661-03066,"Duckhead Adapter, -ZML",Module,CON2,GBP,Exchange Price,4.4,,,1,N
iPhone SE (3rd generation),ZM661-03066,"Duckhead Adapter, -ZML",Module,CON2,GBP,Stocking Price ,6.16,,,1,N
iPhone SE (3rd generation),ZM661-03565,"Silver, iPhone Lightning Dock, ZML",Module,CON2,GBP,Exchange Price,29.25,GTX4,,B,N
iPhone SE (3rd generation),ZM661-03565,"Silver, iPhone Lightning Dock, ZML",Module,CON2,GBP,Stocking Price ,36.75,GTX4,,B,N
iPhone SE (3rd generation),ZM661-03566,"Gold, iPhone Lightning Dock, ZML",Module,CON2,GBP,Exchange Price,28.6,GTX5,,B,N
iPhone SE (3rd generation),ZM661-03566,"Gold, iPhone Lightning Dock, ZML",Module,CON2,GBP,Stocking Price ,35.93,GTX5,,B,N
iPhone SE (3rd generation),ZM661-03567,"Rose Gold, iPhone Lightning Dock, ZML",Module,CON2,GBP,Exchange Price,28.6,GTX6,,B,N
iPhone SE (3rd generation),ZM661-03567,"Rose Gold, iPhone Lightning Dock, ZML",Module,CON2,GBP,Stocking Price ,35.93,GTX6,,B,N
iPhone SE (3rd generation),ZM661-03568,"Space Gray, iPhone Lightning Dock, ZML",Module,CON2,GBP,Exchange Price,28.6,GTX7,,B,N
iPhone SE (3rd generation),ZM661-03568,"Space Gray, iPhone Lightning Dock, ZML",Module,CON2,GBP,Stocking Price ,35.93,GTX7,,B,N
iPhone SE (3rd generation),ZM661-04537,REP Duckhead Adapter Euro,Module,,GBP,Exchange Price,0.0,,,F,N
iPhone SE (3rd generation),ZM661-04537,REP Duckhead Adapter Euro,Module,,GBP,Stocking Price ,6.16,,,F,N
iPhone SE (3rd generation),ZM661-06618,"Black, iPhone Lightning Dock, ZML",Module,CON2,GBP,Exchange Price,23.47,HFG1,,B,N
iPhone SE (3rd generation),ZM661-06618,"Black, iPhone Lightning Dock, ZML",Module,CON2,GBP,Stocking Price ,28.6,HFG1,,B,N
iPhone SE (3rd generation),ZM661-09056,"Gold, iPhone Lightning Dock, ZML",Module,CON2,GBP,Exchange Price,24.75,,,,N
iPhone SE (3rd generation),ZM661-09056,"Gold, iPhone Lightning Dock, ZML",Module,CON2,GBP,Stocking Price ,29.25,,,,N
iPhone X,076-00451,(REPAIR) NON-PHYSICAL PART,Module,,GBP,Exchange Price,0.0,,,B,N
iPhone X,076-00451,(REPAIR) NON-PHYSICAL PART,Module,,GBP,Stocking Price ,1.0,,,B,N
iPhone X,661-01727,USB Serial Number Reader Cable,Module,,GBP,Exchange Price,59.4,G48K,,B,Y
iPhone X,661-01727,USB Serial Number Reader Cable,Module,,GBP,Stocking Price ,72.6,G48K,,B,Y
iPhone X,661-02315,29W Adapter,Module,CON2,GBP,Exchange Price,30.8,FPWW,661-16295,6,Y
iPhone X,661-02315,29W Adapter,Module,CON2,GBP,Stocking Price ,35.93,FPWW,661-16295,6,Y
iPhone X,661-03066,"Duckhead Adapter, ",Module,CON2,GBP,Exchange Price,4.4,,,1,N
iPhone X,661-03066,"Duckhead Adapter, ",Module,CON2,GBP,Stocking Price ,6.16,,,1,N
iPhone X,661-03943,12W Power Adapter,Module,CON2,GBP,Exchange Price,11.0,FYT1;F4RF;NYGW,,F,Y
iPhone X,661-03943,12W Power Adapter,Module,CON2,GBP,Stocking Price ,13.93,FYT1;F4RF;NYGW,,F,Y
iPhone X,661-08910,"64GB, Space Gray, MM, iPhone X, CI/AR, XBS",Module,CON7,GBP,Exchange Price,410.87,JCLF,,B,Y
iPhone X,661-08910,"64GB, Space Gray, MM, iPhone X, CI/AR, XBS",Module,CON7,GBP,Stocking Price ,670.0,JCLF,,B,Y
iPhone X,661-08910,"64GB, Space Gray, MM, iPhone X, CI/AR, XBS",Module,CON7,GBP,Battery Only Price,57.5,JCLF,,B,Y
iPhone X,661-08911,"64GB, Silver, MM, iPhone X, CI/AR, XBS",Module,CON7,GBP,Exchange Price,410.87,JCLG,,B,Y
iPhone X,661-08911,"64GB, Silver, MM, iPhone X, CI/AR, XBS",Module,CON7,GBP,Stocking Price ,670.0,JCLG,,B,Y
iPhone X,661-08911,"64GB, Silver, MM, iPhone X, CI/AR, XBS",Module,CON7,GBP,Battery Only Price,57.5,JCLG,,B,Y
iPhone X,661-08913,"256GB, Space Gray, MM, iPhone X, CI/AR, XBS",Module,CON7,GBP,Exchange Price,410.87,JCL6,,B,Y
iPhone X,661-08913,"256GB, Space Gray, MM, iPhone X, CI/AR, XBS",Module,CON7,GBP,Stocking Price ,780.0,JCL6,,B,Y
iPhone X,661-08913,"256GB, Space Gray, MM, iPhone X, CI/AR, XBS",Module,CON7,GBP,Battery Only Price,57.5,JCL6,,B,Y
iPhone X,661-08914,"256GB, Silver, MM, iPhone X, CI/AR, XBS",Module,CON7,GBP,Exchange Price,410.87,JCL7,,B,Y
iPhone X,661-08914,"256GB, Silver, MM, iPhone X, CI/AR, XBS",Module,CON7,GBP,Stocking Price ,780.0,JCL7,,B,Y
iPhone X,661-08914,"256GB, Silver, MM, iPhone X, CI/AR, XBS",Module,CON7,GBP,Battery Only Price,57.5,JCL7,,B,Y
iPhone X,661-08916,PSA Press Fixture,Module,,GBP,Exchange Price,161.9,JDXT,,B,Y
iPhone X,661-08916,PSA Press Fixture,Module,,GBP,Stocking Price ,161.9,JDXT,,B,Y
iPhone X,661-08932,"Battery, iPhone X",Module,FR30,GBP,Exchange Price,37.37,HXRT;HXRV;HXRR;HXT1;HXRY;HXT2,,B,Y
iPhone X,661-08932,"Battery, iPhone X",Module,FR30,GBP,Stocking Price ,57.5,HXRT;HXRV;HXRR;HXT1;HXRY;HXT2,,B,Y
iPhone X,661-08932,"Battery, iPhone X",Module,FR30,GBP,Part Required for Repair,0.0,HXRT;HXRV;HXRR;HXT1;HXRY;HXT2,,B,Y
iPhone X,661-08937,"Camera, iPhone X",Module,FR40,GBP,Exchange Price,46.87,H8MH;H8MG;H8WL;H8WK,,B,Y
iPhone X,661-08937,"Camera, iPhone X",Module,FR40,GBP,Stocking Price ,90.75,H8MH;H8MG;H8WL;H8WK,,B,Y
iPhone X,661-09294,"Display, iPhone X",Module,FR50,GBP,Exchange Price,183.46,H8PR,661-13114,B,Y
iPhone X,661-09294,"Display, iPhone X",Module,FR50,GBP,Stocking Price ,228.79,H8PR,661-13114,B,Y
iPhone X,661-09461,"Power Adapter, 30W, USB C",Module,CON2,GBP,Exchange Price,30.8,H80M;JV3F;PM88,661-16295,6,Y
iPhone X,661-09461,"Power Adapter, 30W, USB C",Module,CON2,GBP,Stocking Price ,35.93,H80M;JV3F;PM88,661-16295,6,Y
iPhone X,661-13114,"SVC,DISPLAY,IPHONE X",Module,FR50,GBP,Exchange Price,183.46,H8PR,,B,Y
iPhone X,661-13114,"SVC,DISPLAY,IPHONE X",Module,FR50,GBP,Stocking Price ,228.79,H8PR,,B,Y
iPhone X,661-16295,"USB-C Power Adapter, 30W",Module,CON2,GBP,Exchange Price,30.8,LV74;0R6Y,,6,N
iPhone X,661-16295,"USB-C Power Adapter, 30W",Module,CON2,GBP,Stocking Price ,35.93,LV74;0R6Y,,6,N
iPhone X,661-23792,"TrueDepth Camera, iPhone X",Module,FR50,GBP,Exchange Price,119.25,JJJP;GVK4;H9RR;JJGX,,B,Y
iPhone X,661-23792,"TrueDepth Camera, iPhone X",Module,FR50,GBP,Stocking Price ,119.25,JJJP;GVK4;H9RR;JJGX,,B,Y
iPhone X,661-5272,"Power Adapter w/Plug, USB, Ultra-Compact, GBR/HKG/SGP",Module,CON2,GBP,Exchange Price,11.73,3DA;3DB;DKH7;F44L;FJ4K;FJ4L;HC0Q;H9TR;P03C;KNRJ,,B,Y
iPhone X,661-5272,"Power Adapter w/Plug, USB, Ultra-Compact, GBR/HKG/SGP",Module,CON2,GBP,Stocking Price ,13.93,3DA;3DB;DKH7;F44L;FJ4K;FJ4L;HC0Q;H9TR;P03C;KNRJ,,B,Y
iPhone X,661-6365,"5W USB Power Adapter, Europe",Module,CON4,GBP,Exchange Price,11.73,G8NN;F42Y;G8NT;DKH8;G8P5;H9TN;H9V8;KD5M,,B,N
iPhone X,661-6365,"5W USB Power Adapter, Europe",Module,CON4,GBP,Stocking Price ,13.93,G8NN;F42Y;G8NT;DKH8;G8P5;H9TN;H9V8;KD5M,,B,N
iPhone X,AR661-03066,"Duckhead Adapter, -ARG",Module,CON2,GBP,Exchange Price,4.4,,,1,N
iPhone X,AR661-03066,"Duckhead Adapter, -ARG",Module,CON2,GBP,Stocking Price ,6.16,,,1,N
iPhone X,AR661-04537,REP Duckhead Adapter Argentina,Module,,GBP,Exchange Price,0.0,,,F,N
iPhone X,AR661-04537,REP Duckhead Adapter Argentina,Module,,GBP,Stocking Price ,6.16,,,F,N
iPhone X,B661-03066,"Duckhead Adapter, -GBR",Module,CON4,GBP,Exchange Price,4.4,,,1,N
iPhone X,B661-03066,"Duckhead Adapter, -GBR",Module,CON4,GBP,Stocking Price ,6.16,,,1,N
iPhone X,BR661-03066,"Duckhead Adapter, -BRA",Module,CON2,GBP,Exchange Price,4.4,,,1,N
iPhone X,BR661-03066,"Duckhead Adapter, -BRA",Module,CON2,GBP,Stocking Price ,6.16,,,1,N
iPhone X,BR661-04537,REP Duckhead Adapter Brazil,Module,,GBP,Exchange Price,0.0,,,F,N
iPhone X,BR661-04537,REP Duckhead Adapter Brazil,Module,,GBP,Stocking Price ,6.16,,,F,N
iPhone X,J661-09297,"64GB, Space Gray, JPN, iPhone X, CI/AR, XBS",Module,CON7,GBP,Exchange Price,410.87,JCLK,,B,Y
iPhone X,J661-09297,"64GB, Space Gray, JPN, iPhone X, CI/AR, XBS",Module,CON7,GBP,Stocking Price ,670.0,JCLK,,B,Y
iPhone X,J661-09297,"64GB, Space Gray, JPN, iPhone X, CI/AR, XBS",Module,CON7,GBP,Battery Only Price,57.5,JCLK,,B,Y
iPhone X,J661-09298,"64GB, Silver, JPN, iPhone X, CI/AR, XBS",Module,CON7,GBP,Exchange Price,410.87,JCLL,,B,Y
iPhone X,J661-09298,"64GB, Silver, JPN, iPhone X, CI/AR, XBS",Module,CON7,GBP,Stocking Price ,670.0,JCLL,,B,Y
iPhone X,J661-09298,"64GB, Silver, JPN, iPhone X, CI/AR, XBS",Module,CON7,GBP,Battery Only Price,57.5,JCLL,,B,Y
iPhone X,J661-09299,"256GB, Space Gray, JPN, iPhone X, CI/AR, XBS",Module,CON7,GBP,Exchange Price,410.87,JCLC,,B,Y
iPhone X,J661-09299,"256GB, Space Gray, JPN, iPhone X, CI/AR, XBS",Module,CON7,GBP,Stocking Price ,780.0,JCLC,,B,Y
iPhone X,J661-09299,"256GB, Space Gray, JPN, iPhone X, CI/AR, XBS",Module,CON7,GBP,Battery Only Price,57.5,JCLC,,B,Y
iPhone X,J661-09300,"256GB, Silver, JPN, iPhone X, CI/AR, XBS",Module,CON7,GBP,Exchange Price,410.87,JCLD,,B,Y
iPhone X,J661-09300,"256GB, Silver, JPN, iPhone X, CI/AR, XBS",Module,CON7,GBP,Stocking Price ,780.0,JCLD,,B,Y
iPhone X,J661-09300,"256GB, Silver, JPN, iPhone X, CI/AR, XBS",Module,CON7,GBP,Battery Only Price,57.5,JCLD,,B,Y
iPhone X,KH661-03066,"Duckhead Adapter, -KOR",Module,CON2,GBP,Exchange Price,4.4,,,1,N
iPhone X,KH661-03066,"Duckhead Adapter, -KOR",Module,CON2,GBP,Stocking Price ,6.16,,,1,N
iPhone X,KH661-04537,REP Duckhead Adapter South Korea,Module,,GBP,Exchange Price,0.0,,,F,N
iPhone X,KH661-04537,REP Duckhead Adapter South Korea,Module,,GBP,Stocking Price ,6.16,,,F,N
iPhone X,X661-03066,"Duckhead Adapter, -AUS",Module,CON2,GBP,Exchange Price,4.4,,,1,N
iPhone X,X661-03066,"Duckhead Adapter, -AUS",Module,CON2,GBP,Stocking Price ,6.16,,,1,N
iPhone X,X661-04537,REP Duckhead Adapter Australia,Module,,GBP,Exchange Price,0.0,,,F,N
iPhone X,X661-04537,REP Duckhead Adapter Australia,Module,,GBP,Stocking Price ,6.16,,,F,N
iPhone X,ZD661-08255,"LOANER,IPHONE 7,GSM,32GB-ZDD",Module,RMB4,GBP,Exchange Price,183.33,HG7J;HG7G;HG7F;HG7H;J5KN,,B,Y
